Date,Open,High,Low,Close,Volume,Adj Close
2021-11-04,151.5800018310547,152.42999267578125,150.63999938964844,150.9600067138672,60394600,147.78594970703125
2021-11-05,151.88999938964844,152.1999969482422,150.05999755859375,151.27999877929688,65463900,148.31533813476562
2021-11-08,151.41000366210938,151.57000732421875,150.16000366210938,150.44000244140625,55020900,147.49183654785156
2021-11-09,150.1999969482422,151.42999267578125,150.05999755859375,150.80999755859375,56787900,147.8545684814453
2021-11-10,150.02000427246094,150.1300048828125,147.85000610351562,147.9199981689453,65187100,145.02120971679688
2021-11-11,148.9600067138672,149.42999267578125,147.67999267578125,147.8699951171875,41000000,144.97215270996094
2021-11-12,148.42999267578125,150.39999389648438,147.47999572753906,149.99000549316406,63804000,147.0506134033203
2021-11-15,150.3699951171875,151.8800048828125,149.42999267578125,150.0,59222800,147.06040954589844
2021-11-16,149.94000244140625,151.49000549316406,149.33999633789062,151.0,59256200,148.0408477783203
2021-11-17,151.0,155.0,150.99000549316406,153.49000549316406,88807000,150.4820556640625
2021-11-18,153.7100067138672,158.6699981689453,153.0500030517578,157.8699951171875,137827700,154.77618408203125
2021-11-19,157.64999389648438,161.02000427246094,156.52999877929688,160.5500030517578,117305600,157.4036865234375
2021-11-22,161.67999267578125,165.6999969482422,161.0,161.02000427246094,117467900,157.8644561767578
2021-11-23,161.1199951171875,161.8000030517578,159.05999755859375,161.41000366210938,96041900,158.24684143066406
2021-11-24,160.75,162.13999938964844,159.63999938964844,161.94000244140625,69463600,158.7664337158203
2021-11-26,159.57000732421875,160.4499969482422,156.36000061035156,156.80999755859375,76959800,153.7370147705078
2021-11-29,159.3699951171875,161.19000244140625,158.7899932861328,160.24000549316406,88748200,157.09979248046875
2021-11-30,159.99000549316406,165.52000427246094,159.9199981689453,165.3000030517578,174048100,162.06060791015625
2021-12-01,167.47999572753906,170.3000030517578,164.52999877929688,164.77000427246094,152052500,161.541015625
2021-12-02,158.74000549316406,164.1999969482422,157.8000030517578,163.75999450683594,136739200,160.5508270263672
2021-12-03,164.02000427246094,164.9600067138672,159.72000122070312,161.83999633789062,118023100,158.66839599609375
2021-12-06,164.2899932861328,167.8800048828125,164.27999877929688,165.32000732421875,107497000,162.08021545410156
2021-12-07,169.0800018310547,171.5800018310547,168.33999633789062,171.17999267578125,120405400,167.8253631591797
2021-12-08,172.1300048828125,175.9600067138672,170.6999969482422,175.0800018310547,116998900,171.64894104003906
2021-12-09,174.91000366210938,176.75,173.9199981689453,174.55999755859375,108923700,171.1391143798828
2021-12-10,175.2100067138672,179.6300048828125,174.69000244140625,179.4499969482422,115402700,175.93328857421875
2021-12-13,181.1199951171875,182.1300048828125,175.52999877929688,175.74000549316406,153237000,172.29600524902344
2021-12-14,175.25,177.74000549316406,172.2100067138672,174.3300018310547,139380400,170.9136505126953
2021-12-15,175.11000061035156,179.5,172.30999755859375,179.3000030517578,131063300,175.7862548828125
2021-12-16,179.27999877929688,181.13999938964844,170.75,172.25999450683594,150185800,168.8842010498047
2021-12-17,169.92999267578125,173.47000122070312,169.69000244140625,171.13999938964844,195432700,167.78614807128906
2021-12-20,168.27999877929688,170.5800018310547,167.4600067138672,169.75,107499100,166.4233856201172
2021-12-21,171.55999755859375,173.1999969482422,169.1199951171875,172.99000549316406,91185900,169.59991455078125
2021-12-22,173.0399932861328,175.86000061035156,172.14999389648438,175.63999938964844,92135300,172.19798278808594
2021-12-23,175.85000610351562,176.85000610351562,175.27000427246094,176.27999877929688,68356600,172.82542419433594
2021-12-27,177.08999633789062,180.4199981689453,177.07000732421875,180.3300018310547,74919600,176.7960662841797
2021-12-28,180.16000366210938,181.3300018310547,178.52999877929688,179.2899932861328,79144300,175.7764434814453
2021-12-29,179.3300018310547,180.6300048828125,178.13999938964844,179.3800048828125,62348900,175.86465454101562
2021-12-30,179.47000122070312,180.57000732421875,178.08999633789062,178.1999969482422,59773000,174.70779418945312
2021-12-31,178.08999633789062,179.22999572753906,177.25999450683594,177.57000732421875,64062300,174.0901641845703
2022-01-03,177.8300018310547,182.8800048828125,177.7100067138672,182.00999450683594,104487900,178.4431610107422
2022-01-04,182.6300048828125,182.94000244140625,179.1199951171875,179.6999969482422,99310400,176.1784210205078
2022-01-05,179.61000061035156,180.1699981689453,174.63999938964844,174.9199981689453,94537600,171.4921112060547
2022-01-06,172.6999969482422,175.3000030517578,171.63999938964844,172.0,96904000,168.62930297851562
2022-01-07,172.88999938964844,174.13999938964844,171.02999877929688,172.1699981689453,86709100,168.79598999023438
2022-01-10,169.0800018310547,172.5,168.1699981689453,172.19000244140625,106765600,168.8155517578125
2022-01-11,172.32000732421875,175.17999267578125,170.82000732421875,175.0800018310547,76138300,171.64894104003906
2022-01-12,176.1199951171875,177.17999267578125,174.82000732421875,175.52999877929688,74805200,172.09011840820312
2022-01-13,175.77999877929688,176.6199951171875,171.7899932861328,172.19000244140625,84505800,168.8155517578125
2022-01-14,171.33999633789062,173.77999877929688,171.08999633789062,173.07000732421875,80440800,169.67832946777344
2022-01-18,171.50999450683594,172.5399932861328,169.41000366210938,169.8000030517578,90956700,166.47238159179688
2022-01-19,170.0,171.0800018310547,165.94000244140625,166.22999572753906,94815000,162.9723663330078
2022-01-20,166.97999572753906,169.67999267578125,164.17999267578125,164.50999450683594,91420500,161.28607177734375
2022-01-21,164.4199981689453,166.3300018310547,162.3000030517578,162.41000366210938,122848900,159.22726440429688
2022-01-24,160.02000427246094,162.3000030517578,154.6999969482422,161.6199951171875,162294600,158.45269775390625
2022-01-25,158.97999572753906,162.75999450683594,157.02000427246094,159.77999877929688,115798400,156.6487579345703
2022-01-26,163.5,164.38999938964844,157.82000732421875,159.69000244140625,108275300,156.56053161621094
2022-01-27,162.4499969482422,163.83999633789062,158.27999877929688,159.22000122070312,121954600,156.09974670410156
2022-01-28,165.7100067138672,170.35000610351562,162.8000030517578,170.3300018310547,179935700,166.9920196533203
2022-01-31,170.16000366210938,175.0,169.50999450683594,174.77999877929688,115541600,171.3548126220703
2022-02-01,174.00999450683594,174.83999633789062,172.30999755859375,174.61000061035156,86213900,171.18812561035156
2022-02-02,174.75,175.8800048828125,173.3300018310547,175.83999633789062,84914300,172.39404296875
2022-02-03,174.47999572753906,176.24000549316406,172.1199951171875,172.89999389648438,89418100,169.51168823242188
2022-02-04,171.67999267578125,174.10000610351562,170.67999267578125,172.38999938964844,82465400,169.2270050048828
2022-02-07,172.86000061035156,173.9499969482422,170.9499969482422,171.66000366210938,77251200,168.5103759765625
2022-02-08,171.72999572753906,175.35000610351562,171.42999267578125,174.8300018310547,74829200,171.6222381591797
2022-02-09,176.0500030517578,176.64999389648438,174.89999389648438,176.27999877929688,71285000,173.04562377929688
2022-02-10,174.13999938964844,175.47999572753906,171.5500030517578,172.1199951171875,90865900,168.9619598388672
2022-02-11,172.3300018310547,173.0800018310547,168.0399932861328,168.63999938964844,98670700,165.54579162597656
2022-02-14,167.3699951171875,169.5800018310547,166.55999755859375,168.8800048828125,86185500,165.78140258789062
2022-02-15,170.97000122070312,172.9499969482422,170.25,172.7899932861328,62527400,169.61964416503906
2022-02-16,171.85000610351562,173.33999633789062,170.0500030517578,172.5500030517578,61177400,169.384033203125
2022-02-17,171.02999877929688,171.91000366210938,168.47000122070312,168.8800048828125,69589300,165.78140258789062
2022-02-18,169.82000732421875,170.5399932861328,166.19000244140625,167.3000030517578,82772700,164.23040771484375
2022-02-22,164.97999572753906,166.69000244140625,162.14999389648438,164.32000732421875,91162800,161.30508422851562
2022-02-23,165.5399932861328,166.14999389648438,159.75,160.07000732421875,90009200,157.13308715820312
2022-02-24,152.5800018310547,162.85000610351562,152.0,162.74000549316406,141147500,159.75404357910156
2022-02-25,163.83999633789062,165.1199951171875,160.8699951171875,164.85000610351562,91974200,161.82533264160156
2022-02-28,163.05999755859375,165.4199981689453,162.42999267578125,165.1199951171875,95056600,162.0903778076172
2022-03-01,164.6999969482422,166.60000610351562,161.97000122070312,163.1999969482422,83474400,160.2056121826172
2022-03-02,164.38999938964844,167.36000061035156,162.9499969482422,166.55999755859375,79724800,163.50393676757812
2022-03-03,168.47000122070312,168.91000366210938,165.5500030517578,166.22999572753906,76678400,163.1800079345703
2022-03-04,164.49000549316406,165.5500030517578,162.10000610351562,163.1699981689453,83737200,160.17616271972656
2022-03-07,163.36000061035156,165.02000427246094,159.0399932861328,159.3000030517578,96418800,156.3771514892578
2022-03-08,158.82000732421875,162.8800048828125,155.8000030517578,157.44000244140625,131148300,154.55128479003906
2022-03-09,161.47999572753906,163.41000366210938,159.41000366210938,162.9499969482422,91454900,159.960205078125
2022-03-10,160.1999969482422,160.38999938964844,155.97999572753906,158.52000427246094,105342000,155.6114959716797
2022-03-11,158.92999267578125,159.27999877929688,154.5,154.72999572753906,96970100,151.8909912109375
2022-03-14,151.4499969482422,154.1199951171875,150.10000610351562,150.6199951171875,108732100,147.85641479492188
2022-03-15,150.89999389648438,155.57000732421875,150.3800048828125,155.08999633789062,92964300,152.244384765625
2022-03-16,157.0500030517578,160.0,154.4600067138672,159.58999633789062,102300200,156.661865234375
2022-03-17,158.61000061035156,161.0,157.6300048828125,160.6199951171875,75615400,157.67291259765625
2022-03-18,160.50999450683594,164.47999572753906,159.75999450683594,163.97999572753906,123511700,160.97125244140625
2022-03-21,163.50999450683594,166.35000610351562,163.00999450683594,165.3800048828125,95811400,162.34559631347656
2022-03-22,165.50999450683594,169.4199981689453,164.91000366210938,168.82000732421875,81532000,165.72250366210938
2022-03-23,167.99000549316406,172.63999938964844,167.64999389648438,170.2100067138672,98062700,167.08702087402344
2022-03-24,171.05999755859375,174.13999938964844,170.2100067138672,174.07000732421875,90131400,170.87615966796875
2022-03-25,173.8800048828125,175.27999877929688,172.75,174.72000122070312,80546200,171.51422119140625
2022-03-28,172.1699981689453,175.72999572753906,172.0,175.60000610351562,90371900,172.3780975341797
2022-03-29,176.69000244140625,179.00999450683594,176.33999633789062,178.9600067138672,100589400,175.67645263671875
2022-03-30,178.5500030517578,179.61000061035156,176.6999969482422,177.77000427246094,92633200,174.5082550048828
2022-03-31,177.83999633789062,178.02999877929688,174.39999389648438,174.61000061035156,103049300,171.40621948242188
2022-04-01,174.02999877929688,174.8800048828125,171.94000244140625,174.30999755859375,78751300,171.1117706298828
2022-04-04,174.57000732421875,178.49000549316406,174.44000244140625,178.44000244140625,76468400,175.1659698486328
2022-04-05,177.5,178.3000030517578,174.4199981689453,175.05999755859375,73401800,171.8480224609375
2022-04-06,172.36000061035156,173.6300048828125,170.1300048828125,171.8300018310547,89058800,168.67727661132812
2022-04-07,171.16000366210938,173.36000061035156,169.85000610351562,172.13999938964844,77594700,168.98155212402344
2022-04-08,171.77999877929688,171.77999877929688,169.1999969482422,170.08999633789062,76575500,166.9691925048828
2022-04-11,168.7100067138672,169.02999877929688,165.5,165.75,72246700,162.70883178710938
2022-04-12,168.02000427246094,169.8699951171875,166.63999938964844,167.66000366210938,79265200,164.58375549316406
2022-04-13,167.38999938964844,171.0399932861328,166.77000427246094,170.39999389648438,70618900,167.2734832763672
2022-04-14,170.6199951171875,171.27000427246094,165.0399932861328,165.2899932861328,75329400,162.2572784423828
2022-04-18,163.9199981689453,166.60000610351562,163.57000732421875,165.07000732421875,69023900,162.0413055419922
2022-04-19,165.02000427246094,167.82000732421875,163.91000366210938,167.39999389648438,67723800,164.32855224609375
2022-04-20,168.75999450683594,168.8800048828125,166.10000610351562,167.22999572753906,67929800,164.1616668701172
2022-04-21,168.91000366210938,171.52999877929688,165.91000366210938,166.4199981689453,87227800,163.36654663085938
2022-04-22,166.4600067138672,167.8699951171875,161.5,161.7899932861328,84882400,158.8214569091797
2022-04-25,161.1199951171875,163.1699981689453,158.4600067138672,162.8800048828125,96046400,159.8914794921875
2022-04-26,162.25,162.33999633789062,156.72000122070312,156.8000030517578,95623200,153.9230499267578
2022-04-27,155.91000366210938,159.7899932861328,155.3800048828125,156.57000732421875,88063200,153.697265625
2022-04-28,159.25,164.52000427246094,158.92999267578125,163.63999938964844,130216800,160.63754272460938
2022-04-29,161.83999633789062,166.1999969482422,157.25,157.64999389648438,131747600,154.75746154785156
2022-05-02,156.7100067138672,158.22999572753906,153.27000427246094,157.9600067138672,123055300,155.06175231933594
2022-05-03,158.14999389648438,160.7100067138672,156.32000732421875,159.47999572753906,88966500,156.55386352539062
2022-05-04,159.6699981689453,166.47999572753906,159.25999450683594,166.02000427246094,108256500,162.97390747070312
2022-05-05,163.85000610351562,164.0800018310547,154.9499969482422,156.77000427246094,130525300,153.89356994628906
2022-05-06,156.00999450683594,159.44000244140625,154.17999267578125,157.27999877929688,116124600,154.6210479736328
2022-05-09,154.92999267578125,155.8300018310547,151.49000549316406,152.05999755859375,131577900,149.4893035888672
2022-05-10,155.52000427246094,156.74000549316406,152.92999267578125,154.50999450683594,115366700,151.89788818359375
2022-05-11,153.5,155.4499969482422,145.80999755859375,146.5,142689800,144.0233154296875
2022-05-12,142.77000427246094,146.1999969482422,138.8000030517578,142.55999755859375,182602000,140.14993286132812
2022-05-13,144.58999633789062,148.10000610351562,143.11000061035156,147.11000061035156,113990900,144.62301635742188
2022-05-16,145.5500030517578,147.52000427246094,144.17999267578125,145.5399932861328,86643800,143.07955932617188
2022-05-17,148.86000061035156,149.77000427246094,146.67999267578125,149.24000549316406,78336300,146.7169952392578
2022-05-18,146.85000610351562,147.36000061035156,139.89999389648438,140.82000732421875,109742900,138.4393310546875
2022-05-19,139.8800048828125,141.66000366210938,136.60000610351562,137.35000610351562,136095600,135.02801513671875
2022-05-20,139.08999633789062,140.6999969482422,132.61000061035156,137.58999633789062,137426100,135.26393127441406
2022-05-23,137.7899932861328,143.25999450683594,137.64999389648438,143.11000061035156,117726300,140.69064331054688
2022-05-24,140.80999755859375,141.97000122070312,137.3300018310547,140.36000061035156,104132700,137.98712158203125
2022-05-25,138.42999267578125,141.7899932861328,138.33999633789062,140.52000427246094,92482700,138.14443969726562
2022-05-26,137.38999938964844,144.33999633789062,137.13999938964844,143.77999877929688,90601500,141.34927368164062
2022-05-27,145.38999938964844,149.67999267578125,145.25999450683594,149.63999938964844,90978500,147.1102294921875
2022-05-31,149.07000732421875,150.66000366210938,146.83999633789062,148.83999633789062,103718400,146.32374572753906
2022-06-01,149.89999389648438,151.74000549316406,147.67999267578125,148.7100067138672,74286600,146.19595336914062
2022-06-02,147.8300018310547,151.27000427246094,146.86000061035156,151.2100067138672,72348100,148.6536865234375
2022-06-03,146.89999389648438,147.97000122070312,144.4600067138672,145.3800048828125,88570300,142.92227172851562
2022-06-06,147.02999877929688,148.57000732421875,144.89999389648438,146.13999938964844,71598400,143.66943359375
2022-06-07,144.35000610351562,149.0,144.10000610351562,148.7100067138672,67808200,146.19595336914062
2022-06-08,148.5800018310547,149.8699951171875,147.4600067138672,147.9600067138672,53950200,145.45863342285156
2022-06-09,147.0800018310547,147.9499969482422,142.52999877929688,142.63999938964844,69473000,140.22857666015625
2022-06-10,140.27999877929688,140.75999450683594,137.05999755859375,137.1300048828125,91437900,134.8117218017578
2022-06-13,132.8699951171875,135.1999969482422,131.44000244140625,131.8800048828125,122207100,129.65049743652344
2022-06-14,133.1300048828125,133.88999938964844,131.47999572753906,132.75999450683594,84784300,130.5155792236328
2022-06-15,134.2899932861328,137.33999633789062,132.16000366210938,135.42999267578125,91533000,133.14047241210938
2022-06-16,132.0800018310547,132.38999938964844,129.0399932861328,130.05999755859375,108123900,127.86121368408203
2022-06-17,130.07000732421875,133.0800018310547,129.80999755859375,131.55999755859375,134520300,129.33590698242188
2022-06-21,133.4199981689453,137.05999755859375,133.32000732421875,135.8699951171875,81000500,133.57301330566406
2022-06-22,134.7899932861328,137.75999450683594,133.91000366210938,135.35000610351562,73409200,133.0618133544922
2022-06-23,136.82000732421875,138.58999633789062,135.6300048828125,138.27000427246094,72433800,135.9324493408203
2022-06-24,139.89999389648438,141.91000366210938,139.77000427246094,141.66000366210938,89116800,139.26513671875
2022-06-27,142.6999969482422,143.49000549316406,140.97000122070312,141.66000366210938,70207900,139.26513671875
2022-06-28,142.1300048828125,143.4199981689453,137.32000732421875,137.44000244140625,67083400,135.11648559570312
2022-06-29,137.4600067138672,140.6699981689453,136.6699981689453,139.22999572753906,66242400,136.876220703125
2022-06-30,137.25,138.3699951171875,133.77000427246094,136.72000122070312,98964500,134.40866088867188
2022-07-01,136.0399932861328,139.0399932861328,135.66000366210938,138.92999267578125,71051600,136.58126831054688
2022-07-05,137.77000427246094,141.61000061035156,136.92999267578125,141.55999755859375,73353800,139.1668243408203
2022-07-06,141.35000610351562,144.1199951171875,141.0800018310547,142.9199981689453,74064300,140.5038604736328
2022-07-07,143.2899932861328,146.5500030517578,143.27999877929688,146.35000610351562,66253700,143.8758544921875
2022-07-08,145.25999450683594,147.5500030517578,145.0,147.0399932861328,64547800,144.55418395996094
2022-07-11,145.6699981689453,146.63999938964844,143.77999877929688,144.8699951171875,63141600,142.42086791992188
2022-07-12,145.75999450683594,148.4499969482422,145.0500030517578,145.86000061035156,77588800,143.39414978027344
2022-07-13,142.99000549316406,146.4499969482422,142.1199951171875,145.49000549316406,71185600,143.0303955078125
2022-07-14,144.0800018310547,148.9499969482422,143.25,148.47000122070312,78140700,145.9600067138672
2022-07-15,149.77999877929688,150.86000061035156,148.1999969482422,150.1699981689453,76259900,147.63125610351562
2022-07-18,150.74000549316406,151.57000732421875,146.6999969482422,147.07000732421875,81420900,144.58367919921875
2022-07-19,147.9199981689453,151.22999572753906,146.91000366210938,151.0,82982400,148.44725036621094
2022-07-20,151.1199951171875,153.72000122070312,150.3699951171875,153.0399932861328,64823400,150.45272827148438
2022-07-21,154.5,155.57000732421875,151.94000244140625,155.35000610351562,65086600,152.72373962402344
2022-07-22,155.38999938964844,156.27999877929688,153.41000366210938,154.08999633789062,66675400,151.48501586914062
2022-07-25,154.00999450683594,155.0399932861328,152.27999877929688,152.9499969482422,53623900,150.3642578125
2022-07-26,152.25999450683594,153.08999633789062,150.8000030517578,151.60000610351562,55138700,149.03709411621094
2022-07-27,152.5800018310547,157.3300018310547,152.16000366210938,156.7899932861328,78620700,154.13934326171875
2022-07-28,156.97999572753906,157.63999938964844,154.41000366210938,157.35000610351562,81378700,154.68988037109375
2022-07-29,161.24000549316406,163.6300048828125,159.5,162.50999450683594,101786900,159.76266479492188
2022-08-01,161.00999450683594,163.58999633789062,160.88999938964844,161.50999450683594,67829400,158.77955627441406
2022-08-02,160.10000610351562,162.41000366210938,159.6300048828125,160.00999450683594,59907000,157.30490112304688
2022-08-03,160.83999633789062,166.58999633789062,160.75,166.1300048828125,82507500,163.32147216796875
2022-08-04,166.00999450683594,167.19000244140625,164.42999267578125,165.80999755859375,55474100,163.00685119628906
2022-08-05,163.2100067138672,165.85000610351562,163.0,165.35000610351562,56697000,162.7804718017578
2022-08-08,166.3699951171875,167.80999755859375,164.1999969482422,164.8699951171875,60276900,162.30787658691406
2022-08-09,164.02000427246094,165.82000732421875,163.25,164.9199981689453,63135500,162.3571319580078
2022-08-10,167.67999267578125,169.33999633789062,166.89999389648438,169.24000549316406,70170500,166.61000061035156
2022-08-11,170.05999755859375,170.99000549316406,168.19000244140625,168.49000549316406,57149200,165.8716583251953
2022-08-12,169.82000732421875,172.1699981689453,169.39999389648438,172.10000610351562,68039400,169.425537109375
2022-08-15,171.52000427246094,173.38999938964844,171.35000610351562,173.19000244140625,54091700,170.49859619140625
2022-08-16,172.77999877929688,173.7100067138672,171.66000366210938,173.02999877929688,56377100,170.34107971191406
2022-08-17,172.77000427246094,176.14999389648438,172.57000732421875,174.5500030517578,79542000,171.83746337890625
2022-08-18,173.75,174.89999389648438,173.1199951171875,174.14999389648438,62290100,171.44369506835938
2022-08-19,173.02999877929688,173.74000549316406,171.30999755859375,171.52000427246094,70346300,168.8545684814453
2022-08-22,169.69000244140625,169.86000061035156,167.13999938964844,167.57000732421875,69026800,164.9659423828125
2022-08-23,167.0800018310547,168.7100067138672,166.64999389648438,167.22999572753906,54147100,164.63121032714844
2022-08-24,167.32000732421875,168.11000061035156,166.25,167.52999877929688,53841500,164.9265594482422
2022-08-25,168.77999877929688,170.13999938964844,168.35000610351562,170.02999877929688,51218200,167.38771057128906
2022-08-26,170.57000732421875,171.0500030517578,163.55999755859375,163.6199951171875,78961000,161.0773162841797
2022-08-29,161.14999389648438,162.89999389648438,159.82000732421875,161.3800048828125,73314000,158.8721160888672
2022-08-30,162.1300048828125,162.55999755859375,157.72000122070312,158.91000366210938,77906200,156.44049072265625
2022-08-31,160.30999755859375,160.5800018310547,157.13999938964844,157.22000122070312,87991100,154.77676391601562
2022-09-01,156.63999938964844,158.4199981689453,154.6699981689453,157.9600067138672,74229900,155.50527954101562
2022-09-02,159.75,160.36000061035156,154.97000122070312,155.80999755859375,76957800,153.38868713378906
2022-09-06,156.47000122070312,157.08999633789062,153.69000244140625,154.52999877929688,73714800,152.12857055664062
2022-09-07,154.82000732421875,156.6699981689453,153.61000061035156,155.9600067138672,87449600,153.53636169433594
2022-09-08,154.63999938964844,156.36000061035156,152.67999267578125,154.4600067138672,84923800,152.05967712402344
2022-09-09,155.47000122070312,157.82000732421875,154.75,157.3699951171875,68028800,154.92445373535156
2022-09-12,159.58999633789062,164.25999450683594,159.3000030517578,163.42999267578125,104956000,160.89024353027344
2022-09-13,159.89999389648438,160.5399932861328,153.3699951171875,153.83999633789062,122656600,151.4492950439453
2022-09-14,154.7899932861328,157.10000610351562,153.61000061035156,155.30999755859375,87965400,152.89646911621094
2022-09-15,154.64999389648438,155.24000549316406,151.3800048828125,152.3699951171875,90481100,150.0021514892578
2022-09-16,151.2100067138672,151.35000610351562,148.3699951171875,150.6999969482422,162278800,148.3581085205078
2022-09-19,149.30999755859375,154.55999755859375,149.10000610351562,154.47999572753906,81474200,152.07933044433594
2022-09-20,153.39999389648438,158.0800018310547,153.0800018310547,156.89999389648438,107689800,154.46176147460938
2022-09-21,157.33999633789062,158.74000549316406,153.60000610351562,153.72000122070312,101696800,151.33116149902344
2022-09-22,152.3800048828125,154.47000122070312,150.91000366210938,152.74000549316406,86652500,150.3663787841797
2022-09-23,151.19000244140625,151.47000122070312,148.55999755859375,150.42999267578125,96029900,148.09230041503906
2022-09-26,149.66000366210938,153.77000427246094,149.63999938964844,150.77000427246094,93339400,148.42701721191406
2022-09-27,152.74000549316406,154.72000122070312,149.9499969482422,151.75999450683594,84442700,149.401611328125
2022-09-28,147.63999938964844,150.63999938964844,144.83999633789062,149.83999633789062,146691400,147.51145935058594
2022-09-29,146.10000610351562,146.72000122070312,140.67999267578125,142.47999572753906,128138200,140.26585388183594
2022-09-30,141.27999877929688,143.10000610351562,138.0,138.1999969482422,124925300,136.05235290527344
2022-10-03,138.2100067138672,143.07000732421875,137.69000244140625,142.4499969482422,114311700,140.23629760742188
2022-10-04,145.02999877929688,146.22000122070312,144.25999450683594,146.10000610351562,87830100,143.82957458496094
2022-10-05,144.07000732421875,147.3800048828125,143.00999450683594,146.39999389648438,79471000,144.12493896484375
2022-10-06,145.80999755859375,147.5399932861328,145.22000122070312,145.42999267578125,68402200,143.1699981689453
2022-10-07,142.5399932861328,143.10000610351562,139.4499969482422,140.08999633789062,85925600,137.91299438476562
2022-10-10,140.4199981689453,141.88999938964844,138.57000732421875,140.4199981689453,74899000,138.23785400390625
2022-10-11,139.89999389648438,141.35000610351562,138.22000122070312,138.97999572753906,77033700,136.8202362060547
2022-10-12,139.1300048828125,140.36000061035156,138.16000366210938,138.33999633789062,70433700,136.19017028808594
2022-10-13,134.99000549316406,143.58999633789062,134.3699951171875,142.99000549316406,113224000,140.7679443359375
2022-10-14,144.30999755859375,144.52000427246094,138.19000244140625,138.3800048828125,88598000,136.2295684814453
2022-10-17,141.07000732421875,142.89999389648438,140.27000427246094,142.41000366210938,85250900,140.1969451904297
2022-10-18,145.49000549316406,146.6999969482422,140.61000061035156,143.75,99136600,141.51611328125
2022-10-19,141.69000244140625,144.9499969482422,141.5,143.86000061035156,61758300,141.62437438964844
2022-10-20,143.02000427246094,145.88999938964844,142.64999389648438,143.38999938964844,64522000,141.1616973876953
2022-10-21,142.8699951171875,147.85000610351562,142.64999389648438,147.27000427246094,86548600,144.98141479492188
2022-10-24,147.19000244140625,150.22999572753906,146.0,149.4499969482422,75981900,147.12750244140625
2022-10-25,150.08999633789062,152.49000549316406,149.36000061035156,152.33999633789062,74732300,149.9726104736328
2022-10-26,150.9600067138672,151.99000549316406,148.0399932861328,149.35000610351562,88194300,147.02906799316406
2022-10-27,148.07000732421875,149.0500030517578,144.1300048828125,144.8000030517578,109180200,142.54978942871094
2022-10-28,148.1999969482422,157.5,147.82000732421875,155.74000549316406,164762400,153.31979370117188
2022-10-31,153.16000366210938,154.24000549316406,151.9199981689453,153.33999633789062,97943200,150.95709228515625
2022-11-01,155.0800018310547,155.4499969482422,149.1300048828125,150.64999389648438,80379300,148.30886840820312
2022-11-02,148.9499969482422,152.1699981689453,145.0,145.02999877929688,93604600,142.7761993408203
2022-11-03,142.05999755859375,142.8000030517578,138.75,138.8800048828125,97918500,136.72178649902344
2022-11-04,142.08999633789062,142.6699981689453,134.3800048828125,138.3800048828125,140814800,136.45553588867188
2022-11-07,137.11000061035156,139.14999389648438,135.6699981689453,138.9199981689453,83374600,136.98802185058594
2022-11-08,140.41000366210938,141.42999267578125,137.49000549316406,139.5,89908500,137.55995178222656
2022-11-09,138.5,138.5500030517578,134.58999633789062,134.8699951171875,74917800,132.99435424804688
2022-11-10,141.24000549316406,146.8699951171875,139.5,146.8699951171875,118854000,144.82748413085938
2022-11-11,145.82000732421875,150.00999450683594,144.3699951171875,149.6999969482422,93979700,147.6180877685547
2022-11-14,148.97000122070312,150.27999877929688,147.42999267578125,148.27999877929688,73374100,146.2178497314453
2022-11-15,152.22000122070312,153.58999633789062,148.55999755859375,150.0399932861328,89868300,147.953369140625
2022-11-16,149.1300048828125,149.8699951171875,147.2899932861328,148.7899932861328,64218300,146.72076416015625
2022-11-17,146.42999267578125,151.47999572753906,146.14999389648438,150.72000122070312,80389400,148.62391662597656
2022-11-18,152.30999755859375,152.6999969482422,149.97000122070312,151.2899932861328,74829600,149.18601989746094
2022-11-21,150.16000366210938,150.3699951171875,147.72000122070312,148.00999450683594,58724100,145.95162963867188
2022-11-22,148.1300048828125,150.4199981689453,146.92999267578125,150.17999267578125,51804100,148.09144592285156
2022-11-23,149.4499969482422,151.8300018310547,149.33999633789062,151.07000732421875,58301400,148.96905517578125
2022-11-25,148.30999755859375,148.8800048828125,147.1199951171875,148.11000061035156,35195900,146.05023193359375
2022-11-28,145.13999938964844,146.63999938964844,143.3800048828125,144.22000122070312,69246000,142.21432495117188
2022-11-29,144.2899932861328,144.80999755859375,140.35000610351562,141.1699981689453,83763800,139.2067413330078
2022-11-30,141.39999389648438,148.72000122070312,140.5500030517578,148.02999877929688,111380900,145.9713134765625
2022-12-01,148.2100067138672,149.1300048828125,146.61000061035156,148.30999755859375,71250400,146.24742126464844
2022-12-02,145.9600067138672,148.0,145.64999389648438,147.80999755859375,65447400,145.75442504882812
2022-12-05,147.77000427246094,150.9199981689453,145.77000427246094,146.6300048828125,68826400,144.5908203125
2022-12-06,147.07000732421875,147.3000030517578,141.9199981689453,142.91000366210938,64727200,140.92254638671875
2022-12-07,142.19000244140625,143.3699951171875,140.0,140.94000244140625,69721100,138.97994995117188
2022-12-08,142.36000061035156,143.52000427246094,141.10000610351562,142.64999389648438,62128300,140.6661834716797
2022-12-09,142.33999633789062,145.57000732421875,140.89999389648438,142.16000366210938,76097000,140.1829833984375
2022-12-12,142.6999969482422,144.5,141.05999755859375,144.49000549316406,70462700,142.48056030273438
2022-12-13,149.5,149.97000122070312,144.24000549316406,145.47000122070312,93886200,143.4469451904297
